Time (day),CWV (mm)
0.049629844382957172,46.246854393632368
0.098338577835648144,46.335488059199569
0.14249350088614005,46.050242665615151
0.18576481571903936,45.666425469560977
0.23046599211516205,45.50158439136127
0.27615444607204859,45.300299291178959
0.32308109989872685,45.303794998606946
0.36801567925347217,45.209631312395572
0.41554081669560183,45.152611741605924
0.46293244538483797,45.054463230226624
0.5083973524305555,45.148261916356191
0.55012225115740743,45.137815474819327
0.59506306966145839,44.985457040231879
0.64354645905671293,45.045237589737219
0.68704413519965268,44.823531265723872
0.73516276041666673,44.926708407333422
0.78146366825810187,44.860437995959515
0.82548972800925924,44.913942493726331
0.87061740451388892,44.858763383340843
0.91779730902777779,44.780711587801903
0.96436794704861117,44.666460462040632
1.0133369502314815,44.791033509818909
1.0557205765335649,44.720913777268443
1.1022368706597223,44.802367096391862
1.144884620949074,44.758614720004381
1.1894321469907407,44.711791857900209
1.2323191550925927,44.743135332564385
1.2787685366030093,44.711697764493842
1.3228477647569445,44.624971982593962
1.3649052372685186,44.636856891226735
1.408884910300926,44.706178337044129
1.457936650028935,44.766781705679762
1.5021317093460649,44.736219756030572
1.5473415798611112,44.644328337917564
1.5930924479166666,44.687463959774725
1.635416304976852,44.705798783586985
1.6782172309027779,44.738465486217805
1.725920138888889,44.73609749385497
1.7732275390624999,44.64532955513004
1.8178052662037036,44.708290679814461
1.864085105613426,44.738092077257143
1.9081134259259258,44.721994356059639
2.0437264901620371,44.814009547770659
2.0875701678240741,44.705367162269084
2.1319677734374998,44.70971611459349
2.1748875144675925,44.680776384119966
2.2214525462962964,44.720984660111988
2.2673128255208335,44.690750220488816
2.3124658203125001,44.751515614977258
2.3593245442708333,44.705542969185956
2.4023887803819446,44.715897969907552
2.448423394097222,44.665082894438825
2.4916945167824074,44.67760100438241
2.5403814019097219,44.741239233072051
2.5886228660300925,44.776256177702578
2.6331467013888887,44.779991840275123
2.6789185474537036,44.712171017867988
2.7230405454282405,44.70085085490269
2.7696272786458334,44.705806698165382
2.8141758897569442,44.586004168429781
2.8617391854745371,44.652283597789847
2.9084154369212967,44.612675603848999
2.9510599320023148,44.739245294009685
3.0408369502314816,44.674203054181
3.0832425491898152,44.74907335248507
3.1250318287037033,44.777920145864911
3.1724616608796299,44.752957826156774
3.2142263454861109,44.793953013045005
3.2569466145833332,44.82638360591239
3.3013465711805554,44.860892731071011
3.3431901041666667,44.866771136684655
3.3880041956018516,44.639222235017762
3.4302470341435183,44.755121241812361
3.4726117621527774,44.761597803554253
3.5163002748842591,44.736249183574628
3.5581380208333333,44.685603912288322
3.6025050636574072,44.713323425558791
3.6483629918981482,44.64347728073497
3.6941579861111111,44.695972492316379
3.7386924913194446,44.687937491789555
3.7845337818287041,44.715158553801849
3.8288194444444446,44.682676453175887
3.8742625144675924,44.696748105122481
3.9207226562499997,44.6589382880789
4.0552495659722227,44.687478890169956
